,Id,SalePrice,LotFrontage_nan,MasVnrArea_nan,GarageYrBlt_nan,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
845,846,171000,1,0,0,0.38235294117647056,0.75,0.4354026207299284,0.49898852096381474,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.2727272727272727,0.4,1.0,1.0,0.0,0.4444444444444445,0.5,0.23529411764705882,0.4426229508196722,0.0,0.0,0.6000000000000001,0.5,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.75,1.0,0.6666666666666666,0.8378487985643741,0.8333333333333333,0.0,0.0,0.2274959083469722,1.0,0.5,1.0,1.0,0.6157634419147464,0.0,0.0,0.5755684905108263,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.25,0.6666666666666666,0.6000000000000001,0.6000000000000001,0.29906542056074764,1.0,0.5,0.4308885754583921,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.6666666666666666,0.75
846,847,213000,0,0,0,0.2352941176470588,0.75,0.4663383822971163,0.38538859496833977,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.8,1.0,1.0,1.0,0.6666666666666665,0.5,0.11764705882352941,0.27868852459016397,0.0,0.0,0.6000000000000001,0.5,0.5,0.6677958041783668,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,0.6666666666666666,0.722602865775624,0.8333333333333333,0.0,0.6999625216785421,0.12111292962356793,1.0,1.0,1.0,1.0,0.4169419637805927,0.8707020385324477,0.0,0.5906389589125944,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.14953271028037382,0.3333333333333333,0.5,0.2997179125528914,0.6666666666666666,1.0,1.0,0.8082761674452581,0.6803476292936779,0.34782608695652173,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75
847,848,133500,0,0,0,0.0,0.75,0.19556317081601526,0.4853052782250278,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,0.6818181818181819,0.8,1.0,1.0,0.8,0.4444444444444445,0.625,0.27205882352941174,0.6229508196721312,0.0,0.0,0.6000000000000001,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.75,0.3333333333333333,0.7100052039693926,0.8333333333333333,0.0,0.774033597889471,0.14140752864157122,1.0,1.0,1.0,1.0,0.35935906762760483,0.0,0.0,0.3359013251300409,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.3333333333333333,0.4,0.8,0.34579439252336447,0.3333333333333333,0.25,0.2383638928067701,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.75,0.6666666666666666,0.75
848,849,240000,0,0,0,0.17647058823529413,0.75,0.4663383822971163,0.696230430348687,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.7727272727272727,0.8,1.0,1.0,0.2,0.5555555555555556,0.875,0.7352941176470588,0.19672131147540983,0.0,0.0,0.2,0.1,0.25,0.0,0.3333333333333333,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8781197803265809,0.14844517184942718,1.0,0.5,1.0,1.0,0.5160153273906833,0.9115827888132918,0.0,0.691159524108564,0.0,0.0,1.0,0.0,0.625,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.8,0.4,0.9345794392523363,0.3333333333333333,0.5,0.2538787023977433,0.3333333333333333,1.0,1.0,0.9161549710295672,0.5888693242412397,0.0,0.0,0.3645833333333333,0.0,0.0,1.0,1.0,0.0,0.7272727272727273,0.5,0.6666666666666666,0.75
849,850,187000,0,0,0,0.3529411764705882,0.75,0.4903065586553299,0.39124518250563334,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.5454545454545454,0.2,1.0,1.0,0.6000000000000001,0.5555555555555556,0.75,0.22794117647058823,0.22950819672131148,1.0,0.0,0.7000000000000001,0.6000000000000001,0.5,0.7981257396467288,0.6666666666666666,0.3333333333333333,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8084688609197649,0.08641571194762684,1.0,1.0,1.0,1.0,0.4486799838595732,0.8693338407848747,0.0,0.6062407140751116,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.2897196261682243,0.6666666666666666,0.5,0.3610719322990127,0.6666666666666666,1.0,1.0,0.7011807618382144,0.7318298530977694,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.25,0.6666666666666666,0.75
850,851,131500,0,0,0,0.588235294117647,0.25,0.19556317081601526,0.2401065376562448,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.8,1.0,0.75,0.8,0.5555555555555556,0.5,0.029411764705882353,0.0819672131147541,0.0,0.0,0.9,0.9,0.5,0.696854996500905,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,1.0,0.7515449080539063,0.8333333333333333,0.0,0.6764572476784357,0.13878887070376433,1.0,1.0,1.0,1.0,0.3522861641282655,0.0,0.0,0.32929011680954634,0.3333333333333333,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,0.6666666666666666,0.08333333333333334,1.0,0.0,0.2,0.8,0.037383177570093455,1.0,0.5,0.29619181946403383,0.6666666666666666,1.0,1.0,0.7326498811015901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.25,0.6666666666666666,0.75
851,852,215000,1,0,0,0.588235294117647,0.75,0.4354026207299284,0.17599169234040968,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6363636363636364,0.8,1.0,0.75,0.8,0.7777777777777777,0.5,0.022058823529411763,0.06557377049180328,0.0,0.0,0.9,0.9,0.5,0.5033042751846866,0.6666666666666666,1.0,1.0,0.75,0.75,1.0,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9217821373760418,0.20834697217675943,1.0,1.0,1.0,1.0,0.5568837615355471,0.0,0.0,0.5205322761941154,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.02803738317757009,1.0,0.5,0.2820874471086037,0.6666666666666666,1.0,1.0,0.7357667786854808,0.4827766469415974,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,0.6666666666666666,0.75
852,853,164000,0,0,0,0.32352941176470584,0.75,0.3377814860046455,0.3329721782647903,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.7272727272727273,0.8,1.0,1.0,0.4,0.6666666666666665,0.5,0.4852941176470588,0.9508196721311476,0.0,0.0,0.1,0.2,0.25,0.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,0.25,0.16666666666666666,0.6829750481809884,0.8333333333333333,0.0,0.8146545012195189,0.1502454991816694,1.0,0.75,1.0,1.0,0.3822998143798695,0.8635339351455813,0.0,0.5639367246230242,0.0,0.0,0.6666666666666666,0.0,0.5,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.6666666666666666,0.8,0.4,0.616822429906542,0.3333333333333333,0.25,0.1692524682651622,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.2625,0.0,0.0,0.5,1.0,0.0,0.6363636363636364,0.25,0.6666666666666666,0.75
853,854,158000,1,0,0,0.3529411764705882,0.75,0.4354026207299284,0.436464102152764,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.36363636363636365,0.8,1.0,1.0,0.6000000000000001,0.5555555555555556,0.625,0.33088235294117646,0.7540983606557378,0.0,0.0,0.1,0.5,0.5,0.6442590106466155,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,1.0,0.16666666666666666,0.7335540941939128,0.8333333333333333,0.0,0.8167283595284555,0.1844517184942717,1.0,0.5,1.0,1.0,0.5540128244178759,0.0,0.0,0.5178487441253208,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.4,0.8,0.4205607476635514,0.6666666666666666,0.5,0.45486600846262343,0.6666666666666666,1.0,1.0,0.7696227572626947,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6363636363636364,0.75,0.6666666666666666,0.75
854,855,170000,0,0,0,0.0,0.75,0.5806933720627838,0.5134117333811623,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.8,1.0,1.0,0.8,0.4444444444444445,0.375,0.375,0.5409836065573771,1.0,0.0,0.2,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.5,0.6666666666666666,0.6629427398357303,0.5,0.7360922659430121,0.7634221960058425,0.28854337152209497,1.0,0.5,1.0,1.0,0.632738624225432,0.0,0.0,0.5914355904288175,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.47663551401869153,0.3333333333333333,0.5,0.32016925246826516,0.6666666666666666,1.0,1.0,0.0,0.9574385267352046,0.0,0.0,0.65,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.0
855,856,127000,1,0,0,0.0,0.75,0.4354026207299284,0.3265243949577359,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.2727272727272727,0.8,1.0,1.0,0.8,0.4444444444444445,0.875,0.3529411764705882,0.01639344262295082,0.0,0.0,0.6000000000000001,0.5,0.25,0.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.75,0.25,0.6666666666666666,0.7515449080539063,0.8333333333333333,0.0,0.7664959805554409,0.17021276595744683,1.0,1.0,1.0,1.0,0.42952150552874535,0.0,0.0,0.40148379678140333,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.4,0.44859813084112143,0.3333333333333333,0.25,0.18335684062059238,0.6666666666666666,1.0,1.0,0.0,0.7379887712465932,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,1.0,0.6666666666666666,0.75
856,857,147000,1,0,0,0.3529411764705882,0.75,0.4354026207299284,0.4173554486084263,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.5,0.6818181818181819,0.8,1.0,1.0,0.6000000000000001,0.5555555555555556,0.625,0.22058823529411764,0.5081967213114754,0.0,0.0,0.7000000000000001,0.5,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,1.0,1.0,1.0,0.7207869776115825,0.3333333333333333,0.29511533242876525,0.0,0.15384615384615385,1.0,0.5,1.0,1.0,0.4243921820516561,0.0,0.0,0.3966892981637691,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.2523364485981308,0.3333333333333333,0.5,0.40620592383638926,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.06159420289855073,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.8181818181818182,0.5,0.6666666666666666,0.75
857,858,174000,0,0,0,0.2352941176470588,0.75,0.41326840656122976,0.35859496851995054,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5909090909090909,0.8,1.0,1.0,1.0,0.5555555555555556,0.5,0.11029411764705882,0.2459016393442623,0.0,0.0,0.6000000000000001,0.5,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8451302337475679,0.11489361702127661,1.0,0.75,1.0,1.0,0.2807998117386066,0.8723924328704776,0.0,0.5265566229206815,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.14018691588785046,1.0,0.5,0.24188998589562763,0.6666666666666666,1.0,1.0,0.0,0.5725912283147037,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1818181818181818,0.75,0.6666666666666666,0.75
858,859,152000,0,0,0,0.0,0.75,0.4903065586553299,0.4069116934899024,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5,0.8,1.0,1.0,0.8,0.6666666666666665,0.5,0.2426470588235294,0.5573770491803279,0.0,0.0,0.6000000000000001,0.5,0.5,0.7111346165038926,0.3333333333333333,1.0,0.5,0.75,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9017905967776279,0.1783960720130933,1.0,0.5,1.0,1.0,0.5338359906694534,0.0,0.0,0.4989889857288885,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.8,0.308411214953271,0.6666666666666666,0.5,0.33779971791255287,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.4545454545454545,0.75,0.6666666666666666,0.25
859,860,250000,1,0,0,0.2352941176470588,0.75,0.4354026207299284,0.41840531641131995,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.5,0.4,1.0,1.0,1.0,0.5555555555555556,0.75,0.27941176470588236,0.3770491803278689,0.0,0.0,0.6000000000000001,0.5,0.5,0.7316185917532473,0.3333333333333333,1.0,0.5,0.5,0.75,0.5,0.3333333333333333,0.7443075204753427,0.8333333333333333,0.0,0.783542268487678,0.17250409165302782,1.0,0.5,1.0,1.0,0.5711713523763553,0.9224512878254728,0.0,0.7330168737685998,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.0,0.3333333333333333,0.8,0.8,0.35514018691588783,0.3333333333333333,0.5,0.43653032440056416,0.6666666666666666,1.0,1.0,0.0,0.6643628055213,0.0,0.0,0.46249999999999997,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.0,0.6666666666666666,0.75
860,861,189950,0,0,0,0.17647058823529413,0.75,0.351462015989527,0.3465998972251927,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.7272727272727273,0.8,1.0,1.0,0.2,0.6666666666666665,0.875,0.6544117647058824,0.16393442622950818,0.0,0.0,0.2,0.1,0.25,0.0,0.6666666666666666,1.0,0.25,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8788277561759716,0.14926350245499184,1.0,0.75,1.0,1.0,0.37981837719341005,0.8180092393306068,0.0,0.5131651056157436,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.3333333333333333,0.8,0.4,0.7663551401869159,0.3333333333333333,0.25,0.15232722143864597,0.6666666666666666,1.0,1.0,0.0,0.8697363632130745,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,0.25,0.6666666666666666,0.75
861,862,131500,0,0,0,1.0,0.75,0.4663383822971163,0.4287065022239913,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.2727272727272727,0.8,1.0,0.0,0.8,0.4444444444444445,0.375,0.33088235294117646,0.7540983606557378,1.0,0.0,0.7000000000000001,0.5,0.25,0.0,0.3333333333333333,1.0,1.0,0.5,0.75,0.5,0.3333333333333333,0.7797372401691515,0.8333333333333333,0.0,0.6824238584790306,0.1700490998363339,1.0,1.0,1.0,1.0,0.42915741959077414,0.0,0.0,0.4011434771400122,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.4205607476635514,0.3333333333333333,0.5,0.3554301833568406,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2727272727272727,1.0,0.6666666666666666,0.75
862,863,152000,0,0,0,0.0,0.75,0.4949222376042022,0.3927076514323655,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.4545454545454546,0.8,1.0,1.0,0.8,0.5555555555555556,0.5,0.19117647058823528,0.42622950819672134,1.0,0.0,0.6000000000000001,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,1.0,0.6744206662552359,0.8333333333333333,0.0,0.8451302337475679,0.17021276595744683,1.0,0.5,1.0,1.0,0.4497164588954523,0.0,0.0,0.4203604920088235,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.22429906542056072,0.3333333333333333,0.5,0.3385049365303244,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75
863,864,132500,0,0,0,0.0,0.75,0.44073849905683593,0.35386503112701395,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.8,1.0,1.0,0.8,0.4444444444444445,0.5,0.3676470588235294,0.8360655737704918,1.0,0.0,0.8,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.8157233890147026,0.8333333333333333,0.0,0.0,0.1878887070376432,1.0,0.5,1.0,1.0,0.4669160312308054,0.0,0.0,0.43643733453086053,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.33333333333333337,1.0,0.0,0.2,0.8,0.46728971962616817,0.3333333333333333,0.25,0.47390691114245415,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.5454545454545454,0.75,0.6666666666666666,0.75
864,865,250580,0,0,0,0.0,1.0,0.4511884242141584,0.37062349641161574,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.8181818181818182,0.8,1.0,1.0,0.8,0.6666666666666665,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,0.9,0.9,0.25,0.0,0.6666666666666666,1.0,1.0,1.0,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9314302234578589,0.22454991816693945,1.0,1.0,1.0,1.0,0.5343882231131603,0.0,0.0,0.49950517030952435,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.0,0.2,0.8,0.0,1.0,0.5,0.3730606488011283,0.6666666666666666,1.0,1.0,0.0,0.7847357854200446,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.5,1.0,1.0
865,866,148500,1,0,0,0.0,0.75,0.4354026207299284,0.37309962352032144,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,0.8,1.0,1.0,0.8,0.4444444444444445,0.625,0.2867647058823529,0.6557377049180328,0.0,0.0,0.1,0.2,0.5,0.5887204557011927,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.3333333333333333,0.7779360231502043,0.8333333333333333,0.0,0.6658549411476055,0.1639934533551555,1.0,0.5,1.0,1.0,0.4154341751660833,0.0,0.0,0.3883160396197378,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.3364485981308411,0.3333333333333333,0.5,0.6361071932299013,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.6363636363636364,0.75,0.6666666666666666,0.75
866,867,248900,0,0,0,0.0,0.75,0.4244982886945865,0.4116712690472124,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.8636363636363636,0.8,1.0,1.0,0.8,0.7777777777777777,0.5,0.007352941176470588,0.01639344262295082,0.0,0.0,0.9,0.9,1.0,0.7612468144985282,0.6666666666666666,1.0,1.0,0.75,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.9542607987401878,0.2680851063829787,1.0,1.0,1.0,1.0,0.6033193691124583,0.0,0.0,0.5639367246230242,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.0,0.3333333333333333,0.8,0.8,0.0,0.6666666666666666,0.75,0.6135401974612129,0.6666666666666666,1.0,1.0,0.7791263723811479,0.6968375078340698,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9090909090909091,0.25,1.0,1.0
867,868,129000,0,0,0,0.0,0.75,0.5128386291432698,0.3285850519547766,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.2727272727272727,0.2,1.0,1.0,0.8,0.3333333333333333,0.5,0.3382352941176471,0.7704918032786886,0.0,0.0,0.9,0.9,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.6666666666666666,0.7916171827453702,0.8333333333333333,0.0,0.6048183184736339,0.17021276595744683,1.0,0.5,1.0,1.0,0.45756993704058635,0.0,0.0,0.42770132170666786,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.0,0.24999999999999997,1.0,0.0,0.2,0.8,0.42990654205607476,0.6666666666666666,0.5,0.383638928067701,0.6666666666666666,1.0,1.0,0.7594669708787151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.025806451612903226,0.36363636363636365,0.25,0.6666666666666666,0.75
868,869,169000,1,0,0,0.2352941176470588,0.75,0.4354026207299284,0.4754664403549691,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,0.0,0.5909090909090909,0.2,1.0,1.0,1.0,0.4444444444444445,0.625,0.4264705882352941,0.9344262295081968,0.0,0.0,0.7000000000000001,0.6000000000000001,0.25,0.0,0.3333333333333333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.5798349763577915,0.8620883619282314,0.09265734265734266,0.6854090142848328,0.0,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.3333333333333333,0.41666666666666663,1.0,0.3333333333333333,0.6000000000000001,0.8,0.2523364485981308,0.3333333333333333,0.5,0.47390691114245415,0.6666666666666666,1.0,0.5,0.7100032029945752,0.7891716609201679,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.36363636363636365,0.0,0.6666666666666666,0.75
869,870,236000,0,0,0,0.2352941176470588,0.75,0.4903065586553299,0.39801784521960726,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.4545454545454546,0.8,1.0,1.0,1.0,0.6666666666666665,0.5,0.125,0.27868852459016397,0.0,0.0,0.1,0.2,0.5,0.746693117480922,0.6666666666666666,1.0,1.0,0.75,0.75,0.25,1.0,0.7664972071579362,0.8333333333333333,0.0,0.7357725157719253,0.17184942716857612,1.0,1.0,1.0,1.0,0.4374441237074631,0.8893807131791583,0.0,0.6237354124353445,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,0.6000000000000001,0.8,0.1588785046728972,1.0,0.5,0.40479548660084624,0.6666666666666666,1.0,1.0,0.7485628662872484,0.7152969544245704,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.4545454545454545,1.0,0.6666666666666666,0.75
870,871,109500,0,0,0,0.0,0.75,0.38363315835431044,0.31790952098289527,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.36363636363636365,1.0,1.0,1.0,0.8,0.4444444444444445,0.5,0.34558823529411764,0.7868852459016394,1.0,0.0,0.1,0.2,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.8333333333333333,0.0,0.8333333333333333,0.0,0.8762606388284724,0.1463175122749591,1.0,0.75,0.0,1.0,0.37227502507772847,0.0,0.0,0.3479741726345198,0.0,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.3333333333333333,0.24999999999999997,1.0,0.0,0.2,0.4,0.4392523364485981,0.3333333333333333,0.25,0.21720733427362482,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6363636363636364,0.75,0.6666666666666666,0.75
871,872,200500,0,0,0,0.2352941176470588,0.75,0.44073849905683593,0.37309962352032144,1.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6818181818181819,0.8,1.0,1.0,1.0,0.5555555555555556,0.5,0.08823529411764705,0.21311475409836064,0.0,0.0,0.9,0.9,0.5,0.6454223743350981,0.3333333333333333,1.0,1.0,0.75,0.75,0.25,1.0,0.7207869776115825,0.8333333333333333,0.0,0.7353434901574086,0.13158756137479544,1.0,1.0,1.0,1.0,0.3321259285981979,0.8880461983089895,0.0,0.5715932944751905,0.0,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.0,0.0,0.2,0.8,0.11214953271028036,0.6666666666666666,0.5,0.3688293370944993,0.6666666666666666,1.0,1.0,0.0,0.6908529406742826,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4545454545454545,1.0,0.6666666666666666,0.75
872,873,116000,0,0,0,0.0,0.75,0.46135588409462525,0.376250451239855,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.36363636363636365,0.8,1.0,1.0,0.8,0.4444444444444445,0.75,0.40441176470588236,0.21311475409836064,0.0,0.0,0.30000000000000004,0.4,0.25,0.0,0.6666666666666666,1.0,0.75,0.5,0.75,0.75,0.8333333333333333,0.0,0.8333333333333333,0.0,0.6012202595099089,0.017184942716857613,1.0,0.75,1.0,1.0,0.3789876062698978,0.0,0.0,0.35424857926735687,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.0,0.0,0.2,0.8,0.514018691588785,0.3333333333333333,0.5,0.2919605077574048,0.6666666666666666,1.0,1.0,0.7821633438351311,0.0,0.2717391304347826,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.8181818181818182,0.5,0.6666666666666666,0.75
